code,value
ES617,916471.0
ES618,1013443.0
ES62,792084.0
ES620,792084.0
ES63,41420.0
ES630,41420.0
ES64,43297.0
ES640,43297.0
ES7,1144045.0
ES70,1144045.0
ES703,5935.0
ES704,63072.0
ES705,443797.0
ES706,11099.0
ES707,43635.0
ES708,82935.0
ES709,493572.0
FI,2845199.0
FI1,2829729.0
FI19,703444.0
FI196,106359.0
FI198,137617.0
FI199,94811.0
FI19A,87993.0
FI19B,276664.0
FI1B,907080.0
FI1B1,907080.0
FI1C,583562.0
FI1C1,251649.0
FI1C2,85581.0
FI1C5,62391.0
FI1C6,104522.0
FI1C7,79419.0
FI1D,635643.0
FI1D5,33837.0
FI1D7,87957.0
FI1D8,34300.0
FI1D9,206892.0
FI1DA,65577.0
FI1DB,125799.0
FI1DC,81281.0
FI2,15470.0
FI20,15470.0
FI200,15470.0
FR,35448530.0
FR1,6465405.0
FR10,6465405.0
FR101,1094937.0
FR102,763691.0
FR103,771478.0
FR104,689338.0
FR105,869949.0
FR106,868474.0
FR107,742244.0
FR108,665294.0
FRB,1329542.0
FRB0,1329542.0
FRB01,151119.0
FRB02,221208.0
FRB03,110809.0
FRB04,323280.0
FRB05,168080.0
FRB06,355046.0
FRC,1427787.0
FRC1,830729.0
FRC11,278541.0
FRC12,103331.0
FRC13,280156.0
FRC14,168701.0
FRC2,597058.0
FRC21,278704.0
FRC22,130608.0
FRC23,117241.0
FRC24,70505.0
FRD,1727591.0
FRD1,764201.0
FRD11,370936.0
FRD12,254269.0
FRD13,138996.0
FRD2,963390.0
FRD21,308333.0
FRD22,655057.0
FRE,3068848.0
FRE1,2095043.0
FRE11,1348191.0
FRE12,746852.0
FRE2,973805.0
FRE21,264417.0
FRE22,420807.0
FRE23,288581.0
FRF,2834265.0
FRF1,990562.0
FRF11,599945.0
FRF12,390617.0
FRF2,664443.0
FRF21,134028.0
FRF22,157501.0
FRF23,288855.0
FRF24,84059.0
FRF3,1179260.0
FRF31,374474.0
FRF32,89430.0
FRF33,534861.0
FRF34,180495.0
FRG,2014389.0
FRG0,2014389.0
FRG01,772244.0
FRG02,430677.0
FRG03,153457.0
FRG04,289259.0
FRG05,368752.0
FRH,1788448.0
FRH0,1788448.0
FRH01,316982.0
FRH02,482366.0
FRH03,581254.0
FRH04,407846.0
FRI,3206560.0
FRI1,1881780.0
FRI11,216999.0
FRI12,892851.0
FRI13,227361.0
FRI14,172500.0
FRI15,372069.0
FRI2,374940.0
FRI21,122879.0
FRI22,58509.0
FRI23,193552.0
FRI3,949840.0
FRI31,180579.0
FRI32,353743.0
FRI33,190000.0
FRI34,225518.0
FRJ,3200266.0
FRJ1,1559715.0
FRJ11,197685.0
FRJ12,402762.0
FRJ13,656000.0
FRJ14,38147.0
FRJ15,265121.0
FRJ2,1640551.0
FRJ21,79971.0
FRJ22,140869.0
FRJ23,767990.0
FRJ24,98399.0
FRJ25,90762.0
FRJ26,119158.0
FRJ27,207008.0
FRJ28,136394.0
FRK,4228586.0
FRK1,700794.0
FRK11,170970.0
FRK12,73052.0
FRK13,115642.0
FRK14,341130.0
FRK2,3527792.0
FRK21,349939.0
FRK22,171945.0
FRK23,270726.0
FRK24,664569.0
FRK25,398469.0
FRK26,997202.0
FRK27,229517.0
FRK28,445425.0
FRL,2750872.0
FRL0,2750872.0
FRL01,87156.0
FRL02,74094.0
FRL03,602131.0
FRL04,1097778.0
FRL05,590670.0
FRL06,299043.0
FRM,186774.0
FRM0,186774.0
FRM01,89475.0
FRM02,97299.0
FRY,1219197.0
FRY1,224173.0
FRY10,224173.0
FRY2,195128.0
FRY20,195128.0
FRY3,153744.0
FRY30,153744.0
FRY4,473859.0
FRY40,473859.0
FRY5,172293.0
FRY50,172293.0
HR,1982195.0
HR0,1982195.0
HR02,501004.0
HR021,49996.0
HR022,34433.0
HR023,31014.0
HR024,63383.0
HR025,128687.0
HR026,69999.0
HR027,55770.0
HR028,67722.0
HR03,674333.0
HR031,137329.0
HR032,21622.0
HR033,83678.0
HR034,48325.0
HR035,220308.0
HR036,104095.0
HR037,58976.0
HR05,406799.0
HR050,406799.0
HR06,400059.0
HR061,52956.0
HR062,80000.0
HR063,50253.0
HR064,60431.0
HR065,156419.0
HU,4933836.0
HU1,1577341.0
HU11,892209.0
