code,value
ITC14,52.7
ITC15,49.6
ITC16,49.0
ITC17,51.2
ITC18,52.3
ITC2,50.5
ITC20,50.5
ITC3,52.5
ITC31,52.2
ITC32,53.6
ITC33,52.4
ITC34,51.9
ITC4,48.4
ITC41,49.3
ITC42,49.1
ITC43,49.8
ITC44,50.0
ITC46,47.7
ITC47,47.9
ITC48,49.9
ITC49,48.0
ITC4A,49.5
ITC4B,49.1
ITC4C,47.6
ITC4D,48.6
ITF,47.7
ITF1,50.0
ITF11,50.4
ITF12,49.6
ITF13,49.6
ITF14,50.3
ITF2,50.7
ITF21,51.1
ITF22,50.6
ITF3,46.0
ITF31,44.9
ITF32,49.2
ITF33,45.1
ITF34,48.9
ITF35,47.5
ITF4,48.7
ITF43,49.2
ITF44,49.4
ITF45,50.0
ITF46,47.5
ITF47,48.4
ITF48,47.1
ITF5,49.9
ITF51,50.5
ITF52,48.8
ITF6,48.0
ITF61,48.6
ITF62,46.3
ITF63,48.6
ITF64,47.7
ITF65,47.4
ITG,48.6
ITG1,47.5
ITG11,48.6
ITG12,47.1
ITG13,49.5
ITG14,48.1
ITG15,47.8
ITG16,49.3
ITG17,46.3
ITG18,45.5
ITG19,47.8
ITG2,51.7
ITG2D,50.9
ITG2E,51.7
ITG2F,51.2
ITG2G,53.2
ITG2H,52.9
ITH,49.4
ITH1,45.4
ITH10,45.4
ITH2,48.0
ITH20,48.0
ITH3,49.6
ITH31,48.1
ITH32,48.9
ITH33,52.1
ITH34,49.1
ITH35,51.0
ITH36,49.5
ITH37,52.4
ITH4,51.3
ITH41,49.6
ITH42,52.0
ITH43,51.4
ITH44,52.0
ITH5,49.2
ITH51,49.5
ITH52,48.0
ITH53,47.7
ITH54,48.2
ITH55,48.9
ITH56,52.5
ITH57,50.6
ITH58,49.6
ITH59,49.6
ITI,49.7
ITI1,50.6
ITI11,52.5
ITI12,51.4
ITI13,50.6
ITI14,50.2
ITI15,48.0
ITI16,52.1
ITI17,49.6
ITI18,50.5
ITI19,50.5
ITI1A,52.5
ITI2,50.7
ITI21,50.2
ITI22,52.2
ITI3,50.2
ITI31,49.9
ITI32,50.0
ITI33,50.0
ITI34,50.9
ITI35,50.5
ITI4,48.9
ITI41,50.4
ITI42,51.2
ITI43,48.7
ITI44,48.0
ITI45,49.5
LI,45.3
LI0,45.3
LI00,45.3
LI000,45.3
LT,44.4
LT0,44.4
LT01,41.5
LT011,41.5
LT02,46.0
LT021,49.7
LT022,43.7
LT023,43.6
LT024,46.8
LT025,49.8
LT026,46.5
LT027,47.2
LT028,46.5
LT029,51.1
LU,39.8
LU0,39.8
LU00,39.8
LU000,39.8
LV,44.4
LV0,44.4
LV00,44.4
LV005,48.9
LV009,44.4
LV00A,43.0
LV00B,45.0
LV00C,45.2
ME,40.5
ME0,40.5
ME00,40.5
ME000,40.5
MK,42.1
MK0,42.1
MK00,42.1
MK001,44.1
MK002,46.6
MK003,42.3
MK004,44.5
MK005,44.5
MK006,39.0
MK007,41.3
MK008,40.6
MT,40.0
MT0,40.0
MT00,40.0
MT001,39.8
MT002,43.6
NL,42.6
NL1,44.8
NL11,41.5
NL112,49.3
NL114,48.7
NL115,38.5
NL12,45.4
NL126,46.7
NL127,43.7
NL128,47.7
NL13,47.8
NL131,48.2
NL132,48.5
NL133,46.5
NL2,42.9
NL21,42.8
NL211,41.2
NL212,44.0
NL213,43.5
NL22,44.0
NL221,42.5
NL224,43.7
NL225,49.3
NL226,42.9
NL23,39.0
NL230,39.0
NL3,41.1
NL32,41.1
NL321,45.6
NL323,45.3
NL325,42.1
NL327,44.8
NL328,45.3
NL32A,43.0
NL32B,38.2
NL34,47.2
NL341,50.1
NL342,46.1
NL35,40.0
NL350,40.0
NL36,40.9
NL361,40.5
NL362,38.9
NL363,41.9
NL364,42.2
NL365,42.5
NL366,40.6
NL4,44.8
NL41,43.6
NL411,44.8
NL414,42.6
NL415,42.4
NL416,44.7
NL42,48.0
NL421,47.1
NL422,48.6
NL423,48.1
NO,40.9
NO0,40.9
NO02,45.9
NO020,45.9
NO06,40.1
NO060,40.1
NO07,42.8
NO071,43.9
NO072,41.5
NO073,42.2
NO08,39.7
NO081,36.4
NO083,43.6
NO084,41.0
NO085,42.9
NO09,42.8
NO092,41.0
NO093,44.0
NO094,44.7
NO0A,40.3
NO0A1,39.2
NO0A2,40.3
NO0A3,42.6
PL,43.5
PL2,43.6
PL21,41.8
PL213,40.8
PL214,41.3
PL217,43.3
PL218,40.3
PL219,41.3
PL21A,44.5
PL22,44.9
PL224,46.5
PL225,43.8
PL227,44.2
PL228,44.9
PL229,45.1
PL22A,44.7
PL22B,47.0
PL22C,43.1
PL4,43.2
PL41,42.2
PL411,43.2
PL414,43.4
PL415,42.0
PL416,43.2
PL417,41.8
PL418,40.7
PL42,44.8
PL424,44.6
PL426,45.3
PL427,45.3
PL428,44.3
PL43,44.1
PL431,44.1
PL432,44.2
PL5,44.2
PL51,43.8
PL514,41.0
PL515,46.3
PL516,44.8
PL517,47.1
PL518,41.9
PL52,45.4
PL523,45.7
PL524,45.2
PL6,43.1
PL61,44.1
PL613,43.9
PL616,43.4
PL617,44.3
PL618,43.0
PL619,45.5
PL62,44.1
PL621,44.0
PL622,44.3
PL623,43.9
PL63,41.8
PL633,43.1
PL634,39.2
PL636,43.5
PL637,41.7
PL638,42.6
PL7,45.4
PL71,45.1
PL711,46.1
PL712,45.0
PL713,44.6
PL714,44.6
PL715,45.0
PL72,45.8
PL721,45.8
PL722,45.9
PL8,43.9
PL81,44.5
PL811,44.0
PL812,46.0
PL814,43.2
PL815,44.9
PL82,43.2
PL821,44.6
PL822,44.3
PL823,41.2
PL824,43.9
PL84,43.9
PL841,43.2
PL842,45.0
PL843,43.9
PL9,42.2
PL91,41.5
PL911,41.5
PL912,41.2
PL913,41.9
PL92,43.3
PL921,43.9
PL922,43.3
PL923,44.6
PL924,42.5
PL925,42.2
PL926,43.3
PT,47.2
PT1,47.3
PT11,47.9
PT111,50.6
PT112,46.0
PT119,47.6
PT11A,47.2
PT11B,56.6
PT11C,46.8
PT11D,52.3
PT11E,54.4
PT15,46.8
PT150,46.8
PT19,49.6
PT191,47.2
PT192,50.1
PT193,48.1
PT194,50.0
PT195,53.1
PT196,53.9
PT1A,44.9
PT1A0,44.9
PT1B,45.7
PT1B0,45.7
PT1C,49.2
PT1C1,47.5
PT1C2,49.0
PT1C3,51.1
PT1C4,49.3
PT1D,48.0
PT1D1,46.9
PT1D2,50.4
PT1D3,47.7
PT2,43.4
PT20,43.4
PT200,43.4
PT3,47.1
PT30,47.1
PT300,47.1
RO,44.0
RO1,43.0
RO11,42.6
RO111,42.6
RO112,41.8
RO113,42.2
RO114,43.2
RO115,42.7
RO116,44.2
RO12,43.4
RO121,45.9
RO122,43.0
RO123,43.0
RO124,43.1
RO125,43.4
RO126,42.4
RO2,43.5
RO21,41.8
RO211,43.5
RO212,42.4
RO213,38.7
