code,value
PL712,175.1
PL713,91.9
PL714,74.3
PL715,83.1
PL72,97.0
PL721,138.4
PL722,65.6
PL8,79.6
PL81,77.9
PL811,46.3
PL812,59.7
PL814,163.0
PL815,77.9
PL82,110.7
PL821,79.2
PL822,82.4
PL823,174.5
PL824,125.8
PL84,54.1
PL841,95.3
PL842,39.8
PL843,40.0
PL9,155.5
PL91,544.7
PL911,3693.9
PL912,223.9
PL913,295.4
PL92,75.4
PL921,98.7
PL922,61.3
PL923,92.9
PL924,55.7
PL925,66.3
PL926,101.6
PT,116.3
PT1,114.7
PT11,173.5
PT111,106.7
PT112,346.7
PT119,291.5
PT11A,883.7
PT11B,28.9
PT11C,225.7
PT11D,46.3
PT11E,19.5
PT15,97.6
PT150,97.6
PT19,72.9
PT191,231.4
PT192,103.4
PT193,120.6
PT194,79.1
PT195,19.1
PT196,33.3
PT1A,1597.7
PT1A0,1597.7
PT1B,549.5
PT1B0,549.5
PT1C,17.7
PT1C1,19.4
PT1C2,13.7
PT1C3,17.3
PT1C4,21.3
PT1D,92.6
PT1D1,173.8
PT1D2,80.4
PT1D3,58.0
PT2,104.4
PT20,104.4
PT200,104.4
PT3,319.6
PT30,319.6
PT300,319.6
RO,81.4
RO1,70.9
RO11,74.6
RO111,74.0
RO112,55.5
RO113,104.2
RO114,71.9
RO115,75.2
RO116,54.7
RO12,67.3
RO121,52.4
RO122,104.0
RO123,54.0
RO124,44.1
RO125,77.8
RO126,72.6
RO2,79.5
RO21,88.4
RO211,91.2
RO212,79.4
RO213,143.8
RO214,76.7
RO215,75.6
RO216,70.2
RO22,69.8
RO221,60.1
RO222,66.0
RO223,97.5
RO224,112.8
RO225,26.8
RO226,69.0
RO3,144.2
RO31,83.8
RO311,83.5
RO312,57.1
RO313,118.6
RO314,75.0
RO315,57.4
RO316,147.4
RO317,55.8
RO32,1310.0
RO321,7461.2
RO322,377.1
RO4,58.3
RO41,64.8
RO411,82.3
RO412,56.0
RO413,47.9
RO414,70.4
RO415,60.0
RO42,52.5
RO421,53.3
RO422,28.9
RO423,50.6
RO424,76.5
SE,25.9
SE1,93.7
SE11,375.1
SE110,375.1
SE12,45.9
SE121,49.2
SE122,49.8
SE123,44.7
SE124,36.2
SE125,54.9
SE2,59.8
SE21,26.6
SE211,35.4
SE212,24.2
SE213,22.1
SE214,19.5
SE22,113.4
SE221,54.0
SE224,129.3
SE23,72.1
SE231,63.3
SE232,74.1
SE3,6.2
SE31,13.5
SE311,16.2
SE312,10.3
SE313,15.8
SE32,5.3
SE321,11.3
SE322,2.7
SE33,3.5
SE331,5.1
SE332,2.6
SI,105.3
SI0,105.3
SI03,90.0
SI031,85.8
SI032,153.8
SI033,68.3
SI034,114.0
SI035,118.6
SI036,79.2
SI037,55.3
SI038,37.6
SI04,129.4
SI041,242.0
SI042,98.8
SI043,51.1
SI044,114.2
SK,111.4
SK0,111.4
SK01,361.5
SK010,361.5
SK02,121.6
SK021,139.2
SK022,127.0
SK023,106.4
SK03,80.6
SK031,102.1
SK032,65.2
SK04,101.4
SK041,90.3
SK042,116.3
TR,111.3
TR1,3041.4
TR10,3041.4
TR100,3041.4
TR2,88.9
TR21,104.0
TR211,181.7
TR212,71.4
TR213,57.4
TR22,77.0
TR221,89.4
TR222,58.7
TR3,123.6
TR31,381.5
TR310,381.5
TR32,103.1
TR321,149.2
TR322,90.1
TR323,86.5
TR33,70.8
TR331,112.4
TR332,51.9
TR333,48.2
TR334,70.2
TR4,175.6
TR41,151.9
TR411,307.1
TR412,65.7
TR413,53.1
TR42,209.5
TR421,584.9
TR422,225.1
TR423,158.7
TR424,38.8
TR425,374.8
TR5,114.7
TR51,233.6
TR510,233.6
TR52,53.4
TR521,58.7
TR522,29.8
TR6,124.8
TR61,96.0
TR611,132.0
TR612,53.9
TR613,40.1
TR62,145.1
TR621,166.5
TR622,126.0
TR63,143.7
TR631,287.0
TR632,80.1
TR633,177.1
TR7,45.7
TR71,52.2
TR711,62.0
TR712,54.9
TR713,50.4
TR714,58.3
TR715,38.7
TR72,42.2
TR721,85.3
TR722,22.6
TR723,29.9
TR8,63.9
TR81,110.8
TR811,178.9
TR812,62.1
TR813,98.7
TR82,30.6
TR821,29.2
TR822,26.8
TR823,38.8
TR83,75.5
TR831,148.8
TR832,60.2
TR833,41.3
TR834,59.6
TR9,77.7
TR90,77.7
TR901,177.7
TR902,130.8
TR903,67.7
TR904,88.7
TR905,23.3
TR906,22.8
TRA,30.8
TRA1,26.5
TRA11,29.7
TRA12,20.7
TRA13,22.8
TRA2,36.6
TRA21,45.2
TRA22,28.0
TRA23,59.7
TRA24,18.5
TRB,51.0
TRB1,48.2
TRB11,65.1
TRB12,68.6
TRB13,34.7
TRB14,11.8
TRB2,53.6
TRB21,60.6
TRB22,50.7
TRB23,51.2
TRB24,40.4
TRC,125.0
